D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,1024,8,8192,stochastic_depth,dropout,0.23687656,0.026620306,0.25676927,0.025705077,0.04569099,0.0096218875
10,1024,8,8192,single_source_M,dropout,0.3343865,0.038098786,0.3443409,0.03803647,0.08721124,0.030783582
10,1024,16,16384,full_unit_dropout,dropout,0.09117688,0.012691971,0.093290746,0.011886742,0.014813674,0.003097797
10,1024,16,16384,stochastic_depth,dropout,0.093194656,0.0123996185,0.09676544,0.013458546,0.017381292,0.0036888237
10,1024,16,16384,single_source_M,dropout,0.20364888,0.034210782,0.18979304,0.020963028,0.044598646,0.02391015
10,1024,32,32768,full_unit_dropout,dropout,0.064006455,0.003664407,0.06405509,0.0036078915,0.008542141,0.0021647287
10,1024,32,32768,stochastic_depth,dropout,0.07421428,0.0046412162,0.071413234,0.0046890965,0.012513569,0.003837165
10,1024,32,32768,single_source_M,dropout,0.19552055,0.029042475,0.1728163,0.024624238,0.060922205,0.020611955
10,1024,64,65536,full_unit_dropout,dropout,0.012626152,0.0012565254,0.011008928,0.0012933104,0.0015467281,0.00024788795
10,1024,64,65536,stochastic_depth,dropout,0.040055178,0.0059260074,0.031464014,0.0034677312,0.008318273,0.00264307
10,1024,64,65536,single_source_M,dropout,0.11546868,0.015064203,0.09817019,0.016912285,0.03480109,0.010521027
10,1024,128,131072,full_unit_dropout,dropout,0.02206879,0.005755527,0.016109368,0.0024110922,0.0028264918,0.00074806187
10,1024,128,131072,stochastic_depth,dropout,0.046827868,0.012558819,0.035832323,0.0064583956,0.008383642,0.004038604
10,1024,128,131072,single_source_M,dropout,0.08630909,0.013714913,0.07153797,0.0151,0.019674033,0.0067149135
10,1024,256,262144,full_unit_dropout,dropout,0.0066056685,0.000777738,0.0050007883,0.00034828263,0.0011424494,0.00037650496
10,1024,256,262144,stochastic_depth,dropout,0.04154365,0.010297485,0.031627584,0.005280234,0.008095569,0.002896885
10,1024,256,262144,single_source_M,dropout,0.063571766,0.0046711224,0.049126755,0.0060840505,0.012610555,0.0037192493
10,1024,512,524288,full_unit_dropout,dropout,0.008848836,0.0009887584,0.0068385685,0.0005151405,0.001562169,0.00044079297
