D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,128,512,65536,stochastic_depth,dropout,0.09318914264440536,0.024335504078457183,0.07674831002950669,0.016435179912599247,0.08169394060969352,0.038708646167915875
10,128,512,65536,single_source_M,dropout,0.0384139858186245,0.0029562573084947245,0.03604133725166321,0.0049677841619403,0.027983012795448303,0.010463242200337572
10,256,8,2048,full_unit_dropout,dropout,0.2620684802532196,0.024458501184508367,0.2536501795053482,0.02903318036582978,0.14947106391191484,0.034512861770995
10,256,8,2048,stochastic_depth,dropout,0.25371197462081907,0.024988786000351867,0.24502743482589723,0.02766252519305156,0.14338139295578003,0.033628719643866656
10,256,8,2048,single_source_M,dropout,0.3561097621917725,0.07456482465311004,0.33785865902900697,0.07252769670909916,0.3430590361356735,0.16422151118964284
10,256,16,4096,full_unit_dropout,dropout,0.10895068645477295,0.014561071227338544,0.10536541044712067,0.009919946952197006,0.07126079127192497,0.014839711702702823
10,256,16,4096,stochastic_depth,dropout,0.11959461569786071,0.019756770111420168,0.10847674310207367,0.01177534536209181,0.090145044028759,0.01764110422050831
10,256,16,4096,single_source_M,dropout,0.1943688154220581,0.04604817208475903,0.1693684160709381,0.03257301200080085,0.18150510862469674,0.10818537811512088
10,256,32,8192,full_unit_dropout,dropout,0.07305105030536652,0.00660580018354492,0.07151577770709991,0.0055573995834007,0.032688192650675775,0.006262342623017959
10,256,32,8192,stochastic_depth,dropout,0.09357488602399826,0.015002944416293362,0.08211540430784225,0.008815740957712127,0.05876179039478302,0.024573084742123587
10,256,32,8192,single_source_M,dropout,0.15969657450914382,0.03849719163918466,0.14584632515907286,0.03716375968108139,0.09054085090756417,0.0583071404624499
10,256,64,16384,full_unit_dropout,dropout,0.022756174206733704,0.0035044485283086866,0.019621390476822854,0.0021443055555941393,0.012071085348725318,0.00507909980266839
10,256,64,16384,stochastic_depth,dropout,0.06506434381008148,0.008713874514395016,0.055392570048570636,0.005749071820103603,0.05846508629620075,0.02404900542783777
10,256,64,16384,single_source_M,dropout,0.09539897069334984,0.026749972161642294,0.0854078121483326,0.02710805783059654,0.059647537767887115,0.048217400224363265
10,256,128,32768,full_unit_dropout,dropout,0.02555425390601158,0.006026297852227511,0.020453931018710136,0.003367201816958858,0.017049378529191018,0.0073746379140586255
10,256,128,32768,stochastic_depth,dropout,0.08265657722949982,0.024326446188006057,0.06433873102068902,0.014614623759185343,0.04888701401650906,0.01697681203245433
10,256,128,32768,single_source_M,dropout,0.0815092571079731,0.024246055745427927,0.06721190586686135,0.017363376990784385,0.06820678561925889,0.05414222441036272
10,256,256,65536,full_unit_dropout,dropout,0.010642211884260178,0.0009985990222173631,0.00860998136922717,0.0007589531179839703,0.00695121269673109,0.001978222547576226
10,256,256,65536,stochastic_depth,dropout,0.06269610673189163,0.01396468591392958,0.048865188658237454,0.00991440393142436,0.03909085057675839,0.014396884484024455
10,256,256,65536,single_source_M,dropout,0.04153411239385605,0.006411247688437758,0.03588155135512352,0.007009616034783189,0.01945288199931383,0.006984043020559086
10,256,512,131072,full_unit_dropout,dropout,0.01019461527466774,0.000866358410302185,0.008699250221252442,0.0007206889747670001,0.005800508242100477,0.0018799965096652645
10,256,512,131072,stochastic_depth,dropout,0.07346181347966194,0.01889764756073538,0.056661558151245114,0.009955277258250647,0.05825205445289612,0.03475273340156162
10,256,512,131072,single_source_M,dropout,0.03782951980829239,0.0032581351068422153,0.03493419289588928,0.004518725370685345,0.02812646236270666,0.012033214486994794
10,512,8,4096,full_unit_dropout,dropout,0.24511405527591706,0.024430774599691004,0.23909816145896912,0.02616436004102056,0.14050919264554979,0.04472218502565513
10,512,8,4096,stochastic_depth,dropout,0.23151318430900575,0.01715271792510794,0.2309573769569397,0.01761043717599127,0.13492735475301743,0.029884601296030617
