D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,256,128,32768,full_unit_dropout,dropout,0.02555425,0.0060262964,0.020453932,0.0033672017,0.005391487,0.0023320653
10,256,128,32768,stochastic_depth,dropout,0.08265658,0.024326447,0.06433873,0.014614625,0.01545943,0.005368539
10,256,128,32768,single_source_M,dropout,0.081509255,0.024246056,0.0672119,0.017363375,0.021568878,0.017121274
10,256,256,65536,full_unit_dropout,dropout,0.010642211,0.0009985991,0.008609982,0.00075895333,0.0021981664,0.0006255688
10,256,256,65536,stochastic_depth,dropout,0.062696114,0.013964686,0.048865188,0.009914402,0.012361611,0.0045526945
10,256,256,65536,single_source_M,dropout,0.041534115,0.0064112474,0.035881553,0.0070096157,0.0061515416,0.0022085481
10,256,512,131072,full_unit_dropout,dropout,0.010194616,0.0008663586,0.00869925,0.00072068896,0.001834282,0.0005945071
10,256,512,131072,stochastic_depth,dropout,0.073461816,0.018897645,0.056661557,0.009955277,0.018420916,0.01098978
10,256,512,131072,single_source_M,dropout,0.03782952,0.0032581368,0.034934193,0.004518723,0.008894368,0.0038052362
10,256,1024,262144,full_unit_dropout,dropout,0.006736382,0.0011763559,0.005360832,0.0005880376,0.0015736934,0.0005120633
10,256,1024,262144,stochastic_depth,dropout,0.06630101,0.008264059,0.054906826,0.0073575373,0.014754044,0.004856217
10,256,1024,262144,single_source_M,dropout,0.033740066,0.0089973165,0.028448794,0.006239341,0.006517085,0.0046976153
10,512,4,2048,full_unit_dropout,dropout,0.61345667,0.03245834,0.6587677,0.015452863,0.11688657,0.016469456
10,512,4,2048,stochastic_depth,dropout,0.6098804,0.0294002,0.65249103,0.023226429,0.12968212,0.026964074
10,512,4,2048,single_source_M,dropout,0.63827103,0.09588955,0.6957147,0.086842306,0.15173836,0.0225668
10,512,8,4096,full_unit_dropout,dropout,0.24511404,0.024430757,0.23909815,0.026164358,0.04443291,0.014142394
10,512,8,4096,stochastic_depth,dropout,0.23151319,0.017152725,0.23095736,0.017610438,0.042667776,0.00945034
10,512,8,4096,single_source_M,dropout,0.33295774,0.05851475,0.31041715,0.06726588,0.08961181,0.036137674
10,512,16,8192,full_unit_dropout,dropout,0.098238684,0.0153849,0.09850643,0.009322835,0.018994734,0.0044521317
10,512,16,8192,stochastic_depth,dropout,0.10466967,0.020260192,0.102382876,0.014022138,0.022501063,0.009469427
