D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
50,128,8,1024,single_source_M,dropout,0.19731484353542328,0.011846765725090304,0.22568530440330506,0.022188517480270127,0.26336073577404023,0.05059818192407312
50,128,16,2048,full_unit_dropout,dropout,0.1062061071395874,0.0057495424638141016,0.10439058989286423,0.005402447180409867,0.10163735151290894,0.014813422929244318
50,128,16,2048,stochastic_depth,dropout,0.10805626958608627,0.005374811083953763,0.10465973317623138,0.006103639789902961,0.11121048331260681,0.01907103496715171
50,128,16,2048,single_source_M,dropout,0.10999441295862197,0.0033158344665577925,0.1089065358042717,0.00358078385283005,0.10177082568407059,0.012928172840630144
50,128,32,4096,full_unit_dropout,dropout,0.054381465166807176,0.002347078796093527,0.047170402854681014,0.0033874750513522957,0.03802475668489933,0.014270959341667088
50,128,32,4096,stochastic_depth,dropout,0.05482022762298584,0.0024734977283297115,0.047434582561254504,0.0030342615433534186,0.038539831340312955,0.014196030945412795
50,128,32,4096,single_source_M,dropout,0.057603276520967486,0.0023584404325165476,0.05082603245973587,0.003125703616095083,0.04265349917113781,0.01467794030110053
50,128,64,8192,full_unit_dropout,dropout,0.027800138294696807,0.0008736492569619798,0.025089146196842195,0.0011862704987562111,0.019001685827970505,0.003739171662989243
50,128,64,8192,stochastic_depth,dropout,0.02937014400959015,0.0012064854632272896,0.026447089016437532,0.0013219244956225189,0.02087780423462391,0.004575639013023896
50,128,64,8192,single_source_M,dropout,0.029702570289373398,0.0008082107438332663,0.026842114701867103,0.0011314215335159216,0.019684481248259545,0.0029101565449057057
50,128,128,16384,full_unit_dropout,dropout,0.018249424919486047,0.00017775225510209005,0.016100578755140305,0.00016494147975779674,0.010285327211022377,0.0008364564942525137
50,128,128,16384,stochastic_depth,dropout,0.02031254768371582,0.0007328925540524666,0.018054016679525376,0.000836822265631551,0.013393071293830872,0.002010452091033788
50,128,128,16384,single_source_M,dropout,0.01942398212850094,0.00046341848000586985,0.01725546270608902,0.00044350433574382055,0.011496584303677082,0.0010780638303466356
50,128,256,32768,full_unit_dropout,dropout,0.010956581868231296,0.00017590573880854244,0.009685947373509408,0.0002466308652319238,0.007582009956240654,0.0014281130123467974
50,128,256,32768,stochastic_depth,dropout,0.013883835636079311,0.0010832775148020848,0.01230867300182581,0.0011503245301872696,0.00997172575443983,0.0021022798979574934
50,128,256,32768,single_source_M,dropout,0.011936076171696185,0.0004570369430050255,0.010544629767537117,0.0004359547973162152,0.008027160912752152,0.0004767249007100122
